Russia,6.125.506.574,1.026.154.519,2/20/2020,,2,0
Iraq,3.318.380.554,437.358.879,4/3/2020,540,820,54
Singapore,1.292.405.882,1.038.315.132,5/3/2020,16779,18205,18
Georgia,423.154,433.569,4/14/2020,228,300,3
Oman,2.141.695.443,5.612.017.037,3/12/2020,,18,0
Seychelles,-46.796,55.492,3/30/2020,8,8,0
Saint Lucia,139.094,-609.789,4/19/2020,4,15,0
Canada,5.012.857.329,-8.882.930.329,3/26/2020,0,4042,38
Ecuador,-18.312,-781.834,3/23/2020,960,981,18
Kuwait,2.934.490.177,4.752.910.591,4/7/2020,637,743,1
Qatar,253.548,511.839,4/18/2020,4490,5008,8
Albania,411.533,201.683,3/10/2020,,10,0
Cambodia,1.171.430.441,1.049.287.191,4/11/2020,45,120,0
Philippines,1.289.563.657,1.218.039.235,4/11/2020,4024,4428,247
Mauritania,210.079,-1.014.510.546,4/22/2020,0,7,1
Zimbabwe,-1.903.553.033,2.917.210.569,4/30/2020,31,40,4
Barbados,131.939,-595.432,5/3/2020,31,82,7
Slovenia,461.512,149.955,3/30/2020,735,756,11
Poland,519.194,191.451,4/14/2020,6321,7202,263
Guatemala,157.835,-902.308,3/20/2020,,12,1
Iceland,649.631,-190.208,4/24/2020,237,1789,10
Belize,1.710.303.044,-8.786.815.652,4/17/2020,16,18,2
Luxembourg,4.981.516.765,6.129.908.824,5/5/2020,332,3840,96
Slovakia,48.669,19.699,5/6/2020,642,1429,25
Angola,-112.027,178.739,3/24/2020,3,3,0
Moldova,474.116,283.699,3/8/2020,,1,0
Namibia,-229.576,184.904,4/7/2020,13,16,0
Luxembourg,4.981.516.765,6.129.908.824,4/26/2020,531,3723,88
Portugal,393.999,-82.245,3/30/2020,6225,6408,140
Andorra,425.063,1.5218,4/11/2020,504,601,26
Croatia,4.510.980.882,1.524.411.765,5/7/2020,398,2125,86
Philippines,1.289.563.657,1.218.039.235,4/18/2020,5174,6087,397
Sudan,12.8628,302.176,3/26/2020,2,3,1
Kosovo,4.260.263.096,2.090.298.022,5/6/2020,340,856,26
Spain,4.038.184.778,-3.793.472.647,2/15/2020,,2,0
North Macedonia,416.086,217.453,3/21/2020,,85,0
Mauritania,210.079,-1.014.510.546,5/1/2020,1,8,1
Saint Lucia,139.094,-609.789,4/10/2020,14,15,0
Denmark,6.250.602.841,-1.071.009.659,2/28/2020,,1,0
Saint Barthélemy,17.9,-628.333,3/8/2020,,3,0
Belarus,537.098,279.534,3/27/2020,62,94,0
Fiji,-177.134,178.065,3/19/2020,,1,0
United Arab Emirates,2.350.030.547,5.386.795.656,4/13/2020,3644,4521,25
Singapore,1.292.405.882,1.038.315.132,4/24/2020,11107,12075,12
Seychelles,-46.796,55.492,3/21/2020,,7,0
Turkey,389.637,352.433,4/21/2020,78414,95591,2259
Brunei,4.5353,1.147.277,3/9/2020,,1,0
Guernsey,4.944.136.667,-2.556.044.444,3/10/2020,,1,0
Guatemala,157.835,-902.308,3/27/2020,23,28,1
Uzbekistan,4.137.749.217,6.458.526.693,5/7/2020,632,2298,10
Colombia,4.5709,-742.973,3/20/2020,,128,0
Thailand,1.575.487.506,100.993.521,3/31/2020,1299,1651,10
Uzbekistan,4.137.749.217,6.458.526.693,4/19/2020,1335,1565,5
Philippines,1.289.563.657,1.218.039.235,5/6/2020,7840,10004,658
Panama,8.538,-807.821,4/11/2020,2883,2974,74
Guinea,9.9456,-96.966,4/21/2020,555,688,6
North Macedonia,416.086,217.453,2/28/2020,,1,0
China,3.281.307.921,1.116.545.378,5/5/2020,461,83968,4637
Kenya,-236,379.062,4/14/2020,166,216,9
United Arab Emirates,2.350.030.547,5.386.795.656,3/13/2020,,85,0
Réunion,-211.151,555.364,3/12/2020,,1,0
Senegal,144.974,-144.524,4/9/2020,125,250,2
Maldives,3.2028,732.207,4/27/2020,209,226,0
Eritrea,151.794,397.823,4/4/2020,29,29,0
Finland,6.229.044.221,2.579.260.143,4/17/2020,1707,3489,82
Vietnam,1.440.096.953,1.082.282.817,3/15/2020,,56,0
Congo (Brazzaville),-3.573.768.333,15.472.855,4/4/2020,18,22,2
Cape Verde,16.510.246,-23.053.298,4/25/2020,88,90,1
Austria,475.162,145.501,4/13/2020,6330,14041,368
Switzerland,468.182,8.2275,3/9/2020,,374,2
Czech Republic,498.175,15.473,5/2/2020,4049,7755,245
Jordan,311.606.303,3.647.707.879,4/13/2020,169,391,7
Nepal,2.820.697.059,8.422.776.471,3/27/2020,3,4,0
Serbia,440.165,210.059,3/31/2020,884,900,16
Yemen,15.552.727,48.516.388,4/15/2020,1,1,0
South Africa,-305.595,229.375,3/31/2020,1317,1353,5
Kazakhstan,480.196,669.237,4/24/2020,1853,2482,25
New Zealand,-409.006,174.886,3/25/2020,183,205,0
Colombia,4.5709,-742.973,3/7/2020,,1,0
Venezuela,6.4238,-665.897,4/6/2020,93,165,7
Portugal,393.999,-82.245,3/17/2020,,448,1
Lithuania,551.694,238.813,4/29/2020,767,1375,45
Turkey,389.637,352.433,4/8/2020,35568,38226,812
Guernsey,4.944.136.667,-2.556.044.444,3/21/2020,,0,0
Brunei,4.5353,1.147.277,3/22/2020,86,88,0
Botswana,-223.285,246.849,3/31/2020,3,4,1
Western Sahara,242.155,-128.858,4/24/2020,1,6,0
Ethiopia,9.145,404.897,5/6/2020,65,162,4
Moldova,474.116,283.699,3/19/2020,,49,1
Andorra,425.063,1.5218,4/22/2020,377,723,37
Nicaragua,1.286.541.504,-8.520.722.726,3/27/2020,1,2,1
Namibia,-229.576,184.904,4/26/2020,8,16,0
Vatican City,419.029,12.4534,5/4/2020,9,11,0
Papua New Guinea,-6.314.993.286,143.955.548,3/26/2020,1,1,0
Korea,South,3.591.094.447,1.277.749.558,4/5/2020,3591,10237
Spain,4.038.184.778,-3.793.472.647,2/26/2020,,13,0
Guinea-Bissau,11.8037,-151.804,4/20/2020,47,50,0
Argentina,-384.161,-636.167,3/5/2020,,1,0
Belarus,537.098,279.534,3/16/2020,,36,0
Thailand,1.575.487.506,100.993.521,3/12/2020,,70,1
Afghanistan,3.375.957.309,6.719.187.928,4/10/2020,474,521,15
United Arab Emirates,2.350.030.547,5.386.795.656,2/27/2020,,13,0
Equatorial Guinea,1.642.422.222,1.025.301.667,3/28/2020,12,12,0
Russia,6.125.506.574,1.026.154.519,4/2/2020,3283,3548,30
Germany,511.364.526,1.019.537.091,4/9/2020,63167,118181,2607
Peru,-9.19,-750.152,3/9/2020,,7,0
Taiwan,23.7,121,3/16/2020,,67,1
Slovakia,48.669,19.699,4/14/2020,720,835,2
Philippines,1.289.563.657,1.218.039.235,4/6/2020,3424,3660,163
Georgia,423.154,433.569,5/6/2020,332,610,9
Togo,8.6195,8.248,5/5/2020,45,128,9
Saint Lucia,139.094,-609.789,4/14/2020,4,15,0
Malaysia,3.908.636,1.038.329.883,1/27/2020,,4,
Luxembourg,4.981.516.765,6.129.908.824,4/30/2020,481,3784,90
Gabon,-8.037,11.6094,4/13/2020,55,57,1
Ghana,7.9465,-10.232,4/11/2020,396,408,8
North Macedonia,416.086,217.453,4/2/2020,356,384,11
Chile,-356.751,-71.543,4/18/2020,5569,9730,126
Hungary,471.625,195.033,4/27/2020,1805,2583,280
US,3.805.993.402,-908.433.986,4/13/2020,615609,580619,23528
Saint Kitts and Nevis,17.357.822,-62.782.998,4/12/2020,12,12,0
Dominican Republic,187.357,-701.627,3/30/2020,855,901,42
Pakistan,303.753,693.451,5/4/2020,14830,20941,476
Egypt,2.667.575.575,3.066.088.097,2/29/2020,,1,0
Norway,60.472,8.4689,3/10/2020,,400,0
Monaco,437.339,7.417.629.412,3/3/2020,,1,0
Guatemala,157.835,-902.308,3/23/2020,19,20,1
Tunisia,3.389.387.229,9.504.422.354,3/9/2020,,2,0
Poland,519.194,191.451,5/6/2020,9352,14740,733
Mauritania,210.079,-1.014.510.546,4/27/2020,0,7,1
Ecuador,-18.312,-781.834,3/1/2020,,6,0
Seychelles,-46.796,55.492,4/2/2020,10,10,0
Canada,5.012.857.329,-8.882.930.329,2/29/2020,,20,0
Singapore,1.292.405.882,1.038.315.132,4/28/2020,13809,14951,14
Cape Verde,16.510.246,-23.053.298,4/3/2020,5,6,1
Andorra,425.063,1.5218,4/16/2020,471,673,33
Philippines,1.289.563.657,1.218.039.235,2/10/2020,,3,1
South Africa,-305.595,229.375,4/26/2020,2986,4546,87
Macao SAR,221.667,113.55,2/2/2020,,8,0
Cambodia,1.171.430.441,1.049.287.191,1/30/2020,,1,
Fiji,-177.134,178.065,3/30/2020,5,5,0
Lebanon,338.547,358.623,2/24/2020,,1,0
Brunei,4.5353,1.147.277,3/16/2020,,54,0
Spain,4.038.184.778,-3.793.472.647,2/4/2020,,1,0
Palestinian Territories,319.522,352.332,5/1/2020,275,353,2
Namibia,-229.576,184.904,4/12/2020,13,16,0
Colombia,4.5709,-742.973,3/29/2020,682,702,10
Czech Republic,498.175,15.473,3/25/2020,1638,1654,6
Diamond Princess,0,0,4/16/2020,56,712,12
Thailand,1.575.487.506,100.993.521,3/26/2020,953,1045,4
Singapore,1.292.405.882,1.038.315.132,2/16/2020,,75,0
Guernsey,4.944.136.667,-2.556.044.444,3/15/2020,,1,0
Switzerland,468.182,8.2275,4/16/2020,9551,26732,1281
Sudan,12.8628,302.176,3/31/2020,4,7,2
Moldova,474.116,283.699,3/17/2020,,30,0
Belarus,537.098,279.534,3/22/2020,61,76,0
Turkey,389.637,352.433,4/30/2020,68144,120204,3174
French Guiana,3.9339,-531.258,3/11/2020,,5,0
Portugal,393.999,-82.245,3/19/2020,,785,3
Luxembourg,4.981.516.765,6.129.908.824,3/25/2020,1319,1333,8
Dominica,15.415,-61.371,4/10/2020,11,16,0
Mauritania,210.079,-1.014.510.546,3/30/2020,2,5,1
Mongolia,468.625,1.038.467,4/17/2020,26,31,0
Seychelles,-46.796,55.492,4/22/2020,6,11,0
Chad,154.542,187.322,4/5/2020,9,9,0
Singapore,1.292.405.882,1.038.315.132,3/23/2020,355,509,2
North Macedonia,416.086,217.453,4/22/2020,931,1259,56
Finland,6.229.044.221,2.579.260.143,2/18/2020,,1,0
Congo (Brazzaville),-3.573.768.333,15.472.855,5/7/2020,224,264,10
Philippines,1.289.563.657,1.218.039.235,3/17/2020,,187,12
Benin,9.3077,2.3158,4/24/2020,26,54,1
Cuba,2.153.015.402,-7.782.009.911,4/15/2020,639,814,24
Japan,3.616.867.541,1.382.082.872,3/12/2020,,639,16
Nigeria,9.082,8.6753,3/7/2020,,1,0
France,8.031.540.935,-1.840.149.032,3/28/2020,30064,38105,2317
Guatemala,157.835,-902.308,4/28/2020,466,530,15
United Arab Emirates,2.350.030.547,5.386.795.656,2/11/2020,,8,0
Haiti,189.712,-722.852,3/24/2020,7,7,0
Mexico,2.352.252.941,-1.024.552.471,4/16/2020,3273,5847,449
Macao SAR,221.667,113.55,3/9/2020,,10,0
Mali,17.570.692,-3.996.166,3/29/2020,17,18,1
Saudi Arabia,239.046.623,4.506.617.036,3/21/2020,,392,0
Malaysia,3.908.636,1.038.329.883,4/9/2020,2553,4228,67
Denmark,6.250.602.841,-1.071.009.659,3/31/2020,2872,3039,90
Thailand,1.575.487.506,100.993.521,2/28/2020,,41,0
Guyana,4.865.311.439,-589.238.607,5/4/2020,56,92,9
Ethiopia,9.145,404.897,4/25/2020,90,122,3
Brazil,-14.235,-519.253,4/21/2020,17347,43079,2741
Croatia,4.510.980.882,1.524.411.765,4/5/2020,1042,1182,15
Suriname,3.9193,-560.278,4/28/2020,2,10,1
Central African Republic,6.6111,209.394,4/17/2020,8,12,0
Romania,4.595.155.294,2.497.168.235,4/11/2020,4941,5990,291
Algeria,280.339,1.6596,4/13/2020,1069,1983,313
India,2.066.538.894,7.879.296.265,5/1/2020,26027,37257,1223
Cameroon,3.848,11.5021,4/13/2020,710,820,12
Jamaica,181.096,-772.975,4/29/2020,360,396,7
Tanzania,-636.902.483,3.488.881.951,4/13/2020,39,49,3
Malawi,-13.254.308,34.301.525,5/1/2020,25,37,3
Ireland,5.314.637.536,-7.696.562.319,3/5/2020,,6,0
Paraguay,-234.425,-584.438,4/3/2020,83,92,3
Honduras,15.2,-862.419,4/13/2020,365,397,25
Spain,4.038.184.778,-3.793.472.647,3/18/2020,,13910,623
Mauritius,-2.034.549.388,5.755.113.224,4/1/2020,155,161,6
Lebanon,338.547,358.623,3/22/2020,236,248,4
Burundi,-33.731,299.189,4/19/2020,4,5,1
Uruguay,-325.228,-557.658,4/12/2020,242,480,7
Kosovo,4.260.263.096,2.090.298.022,4/4/2020,118,135,1
Bulgaria,427.339,254.858,3/31/2020,374,399,8
Italy,4.207.100.412,1.246.725.677,4/27/2020,105813,199414,26977
Libya,263.351,17.228.331,4/3/2020,10,11,1
Australia,-2.950.541.803,141.133.904,3/25/2020,2237,2364,8
Eswatini,-265.225,314.659,4/25/2020,45,56,1
Netherlands,2.393.416.965,-4.829.358.405,3/5/2020,,82,0
Saint Vincent and the Grenadines,12.9843,-612.872,4/30/2020,8,16,0
Latvia,568.796,246.032,3/12/2020,,10,0
Liberia,6.428.060.094,-9.429.499.113,4/7/2020,8,14,3
Cyprus,351.264,334.299,4/11/2020,545,616,10
MS Zaandam,0,0,4/29/2020,7,9,2
Congo (Kinshasa),-4.268.557.052,1.653.063.474,5/4/2020,568,682,34
Equatorial Guinea,1.642.422.222,1.025.301.667,4/1/2020,14,15,0
Dominican Republic,187.357,-701.627,4/3/2020,1404,1488,68
Grenada,12.1165,-61.679,5/7/2020,8,21,0
United Kingdom,2.849.778.289,-4.010.833.153,3/18/2020,,2642,72
Rwanda,-19.403,298.739,3/15/2020,,1,0
Morocco,317.917,-70.926,3/11/2020,,5,1
Bahrain,2.603.268.824,5.055.101.912,4/8/2020,341,823,5
Iran,3.235.239.377,5.356.662.003,3/4/2020,,2922,92
Saint Kitts and Nevis,17.357.822,-62.782.998,4/16/2020,14,14,0
Israel,3.103.793.084,3.487.779.653,3/16/2020,,255,0
Sweden,6.063.496.128,1.817.700.069,3/20/2020,,1639,16
Burkina Faso,12.2383,-15.616,4/11/2020,302,484,27
Belgium,5.078.970.294,4.387.001.353,2/20/2020,,1,0
Greece,390.742,218.243,5/1/2020,1098,2612,140
Bosnia and Herzegovina,439.159,176.791,3/8/2020,,3,0
Armenia,400.691,450.382,4/24/2020,841,1596,27
Central African Republic,6.6111,209.394,4/19/2020,8,12,0
Iran,3.235.239.377,5.356.662.003,4/12/2020,23318,71686,4474
Eswatini,-265.225,314.659,3/31/2020,9,9,0
Saudi Arabia,239.046.623,4.506.617.036,3/3/2020,,1,0
Greece,390.742,218.243,3/21/2020,,530,13
Rwanda,-19.403,298.739,4/9/2020,103,110,0
Cyprus,351.264,334.299,3/17/2020,,46,0
Israel,3.103.793.084,3.487.779.653,4/8/2020,8530,9404,73
Zambia,-1.317.865.802,2.785.783.929,4/16/2020,16,48,2
Armenia,400.691,450.382,4/1/2020,536,571,4
Réunion,-211.151,555.364,3/21/2020,,45,0
New Zealand,-409.006,174.886,3/1/2020,,1,0
Mauritius,-2.034.549.388,5.755.113.224,3/18/2020,,3,0
Morocco,317.917,-70.926,4/5/2020,875,1021,70
Sweden,6.063.496.128,1.817.700.069,4/28/2020,16261,19621,2355
Burma,219.162,95.956,4/13/2020,56,62,4
Libya,263.351,17.228.331,4/26/2020,41,61,2
Bahrain,2.603.268.824,5.055.101.912,3/16/2020,,214,1
Latvia,568.796,246.032,4/4/2020,507,509,1
Haiti,189.712,-722.852,4/2/2020,15,16,0
Czech Republic,498.175,15.473,4/26/2020,4639,7404,220
South Africa,-305.595,229.375,3/25/2020,697,709,0
Switzerland,468.182,8.2275,3/15/2020,,2200,14
Nigeria,9.082,8.6753,3/18/2020,,8,0
Dominica,15.415,-61.371,4/17/2020,8,16,0
Greenland,7.185.345,-4.130.215,3/16/2020,,1,0
France,8.031.540.935,-1.840.149.032,3/21/2020,,14308,562
Finland,6.229.044.221,2.579.260.143,2/25/2020,,1,0
Austria,475.162,145.501,2/29/2020,,9,0
Cape Verde,16.510.246,-23.053.298,5/5/2020,147,186,2
Japan,3.616.867.541,1.382.082.872,3/5/2020,,360,6
Cuba,2.153.015.402,-7.782.009.911,4/4/2020,267,288,6
Uzbekistan,4.137.749.217,6.458.526.693,4/9/2020,541,582,3
Chad,154.542,187.322,4/14/2020,21,23,0
Benin,9.3077,2.3158,5/5/2020,44,96,2
Mexico,2.352.252.941,-1.024.552.471,4/11/2020,2978,3844,233
Mongolia,468.625,1.038.467,4/10/2020,12,16,0
Ghana,7.9465,-10.232,4/30/2020,1845,2074,17
Oman,2.141.695.443,5.612.017.037,3/1/2020,,6,0
Australia,-2.950.541.803,141.133.904,3/5/2020,,55,2
Malta,359.375,143.754,3/31/2020,167,169,0
Monaco,437.339,7.417.629.412,4/1/2020,52,55,1
Congo (Kinshasa),-4.268.557.052,1.653.063.474,4/14/2020,201,241,20
Tunisia,3.389.387.229,9.504.422.354,3/30/2020,301,312,8
Timor-Leste,-8.867.462.479,1.257.240.486,3/22/2020,1,1,0
US,3.805.993.402,-908.433.986,4/24/2020,754305,905333,51949
Norway,60.472,8.4689,3/29/2020,4252,4284,25
MS Zaandam,0,0,4/17/2020,7,9,2
Netherlands,2.393.416.965,-4.829.358.405,3/25/2020,6077,6438,357
Mainland China,3.345.336.879,1.115.127.338,3/5/2020,,80422,3013
Taiwan,23.7,121,3/19/2020,,108,1
Hungary,471.625,195.033,4/14/2020,1268,1512,122
Russia,6.125.506.574,1.026.154.519,3/6/2020,,13,0
The Bahamas,2.494.320.527,-7.778.349.434,4/1/2020,19,21,1
Pakistan,303.753,693.451,4/7/2020,3549,4035,57
Gabon,-8.037,11.6094,4/24/2020,143,172,3
Canada,5.012.857.329,-8.882.930.329,1/31/2020,,3,
Slovakia,48.669,19.699,4/27/2020,960,1381,18
Togo,8.6195,8.248,4/6/2020,32,58,3
United Kingdom,2.849.778.289,-4.010.833.153,3/30/2020,20871,22453,1411
Germany,511.364.526,1.019.537.091,4/28/2020,36198,159912,6314
Peru,-9.19,-750.152,3/30/2020,873,950,24
India,2.066.538.894,7.879.296.265,1/30/2020,,1,
Burkina Faso,12.2383,-15.616,4/23/2020,165,616,41
Chile,-356.751,-71.543,4/23/2020,5840,11812,168
Argentina,-384.161,-636.167,5/4/2020,3185,4887,260
Korea,South,3.591.094.447,1.277.749.558,4/1/2020,4155,9887
Yemen,15.552.727,48.516.388,4/10/2020,1,1,0
Maldives,3.2028,732.207,4/30/2020,450,468,1
Papua New Guinea,-6.314.993.286,143.955.548,4/15/2020,2,2,0
Eritrea,151.794,397.823,4/17/2020,35,35,0
Guinea,9.9456,-96.966,5/2/2020,1174,1586,7
Venezuela,6.4238,-665.897,4/2/2020,98,146,5
Afghanistan,3.375.957.309,6.719.187.928,3/29/2020,114,120,4
United Arab Emirates,2.350.030.547,5.386.795.656,2/6/2020,,5,0
Mexico,2.352.252.941,-1.024.552.471,3/1/2020,,5,0
Panama,8.538,-807.821,4/14/2020,3317,3472,94
China,3.281.307.921,1.116.545.378,4/22/2020,1371,83868,4636
Nepal,2.820.697.059,8.422.776.471,3/24/2020,1,2,0
Serbia,440.165,210.059,3/20/2020,,135,1
Nicaragua,1.286.541.504,-8.520.722.726,4/8/2020,5,6,1
Vietnam,1.440.096.953,1.082.282.817,3/4/2020,,16,0
Austria,475.162,145.501,4/8/2020,8157,12942,273
Jordan,311.606.303,3.647.707.879,4/8/2020,202,358,6
Kenya,-236,379.062,4/11/2020,160,191,7
Senegal,144.974,-144.524,4/12/2020,107,280,2
New Zealand,-409.006,174.886,4/14/2020,729,1366,9
Finland,6.229.044.221,2.579.260.143,4/4/2020,1557,1882,25
Lithuania,551.694,238.813,3/8/2020,,1,0
Ukraine,483.794,311.656,4/2/2020,856,897,22
Niger,1.760.778.945,8.081.667.388,3/25/2020,6,7,1
Laos,1.985.627,102.495.496,4/17/2020,17,19,0
Saudi Arabia,239.046.623,4.506.617.036,3/8/2020,,11,0
Bhutan,275.142,904.336,3/19/2020,,1,0
Trinidad and Tobago,10.6918,-612.225,4/1/2020,84,90,5
Belgium,5.078.970.294,4.387.001.353,4/27/2020,28602,46687,7207
Estonia,585.953,250.136,4/1/2020,741,779,5
Bolivia,-162.902,-635.887,3/19/2020,,12,0
Fiji,-177.134,178.065,4/16/2020,17,17,0
Italy,4.207.100.412,1.246.725.677,2/11/2020,,3,0
Sudan,12.8628,302.176,4/15/2020,23,32,5
Andorra,425.063,1.5218,3/30/2020,352,370,8
Moldova,474.116,283.699,4/29/2020,2546,3771,111
Liechtenstein,471.432,9.550.664.615,3/24/2020,51,51,0
Costa Rica,9.7489,-837.534,3/30/2020,324,330,2
Namibia,-229.576,184.904,4/3/2020,11,14,0
India,2.066.538.894,7.879.296.265,2/7/2020,,3,0
Turkey,389.637,352.433,3/16/2020,,18,0
Thailand,1.575.487.506,100.993.521,4/4/2020,1373,2067,20
Bulgaria,427.339,254.858,5/6/2020,1334,1778,84
Bangladesh,23.685,903.563,4/21/2020,3185,3382,110
Australia,-2.950.541.803,141.133.904,3/1/2020,,27,1
Botswana,-223.285,246.849,4/25/2020,21,22,1
Colombia,4.5709,-742.973,4/17/2020,2652,3439,153
Croatia,4.510.980.882,1.524.411.765,2/29/2020,,6,0
Belarus,537.098,279.534,4/8/2020,976,1066,13
Brunei,4.5353,1.147.277,4/30/2020,13,138,1
Malaysia,3.908.636,1.038.329.883,2/25/2020,,22,0
United Kingdom,2.849.778.289,-4.010.833.153,2/7/2020,,3,0
Denmark,6.250.602.841,-1.071.009.659,5/6/2020,1941,10136,506
Portugal,393.999,-82.245,4/11/2020,15251,15987,470
Romania,4.595.155.294,2.497.168.235,2/27/2020,,1,0
Mainland China,3.345.336.879,1.115.127.338,3/1/2020,,79826,2870
Zambia,-1.317.865.802,2.785.783.929,4/3/2020,36,39,1
Morocco,317.917,-70.926,3/21/2020,,96,3
Iran,3.235.239.377,5.356.662.003,3/30/2020,24827,41495,2757
Belgium,5.078.970.294,4.387.001.353,2/14/2020,,1,0
Rwanda,-19.403,298.739,3/25/2020,41,41,0
Greece,390.742,218.243,4/5/2020,1584,1735,73
Sweden,6.063.496.128,1.817.700.069,3/14/2020,,961,2
Mauritania,210.079,-1.014.510.546,3/17/2020,,1,0
Eswatini,-265.225,314.659,4/19/2020,13,22,1
Cyprus,351.264,334.299,5/3/2020,561,872,15
Burma,219.162,95.956,3/29/2020,10,10,0
Seychelles,-46.796,55.492,4/11/2020,11,11,0
Liberia,6.428.060.094,-9.429.499.113,4/29/2020,80,141,16
Armenia,400.691,450.382,4/18/2020,705,1248,20
Saint Lucia,139.094,-609.789,3/22/2020,2,2,0
Latvia,568.796,246.032,3/22/2020,138,139,0
Singapore,1.292.405.882,1.038.315.132,3/4/2020,,110,0
Luxembourg,4.981.516.765,6.129.908.824,3/6/2020,,2,0
North Macedonia,416.086,217.453,4/11/2020,685,760,34
Israel,3.103.793.084,3.487.779.653,3/26/2020,2617,2693,8
Philippines,1.289.563.657,1.218.039.235,3/30/2020,1426,1546,78
Guatemala,157.835,-902.308,4/17/2020,186,214,7
Bahrain,2.603.268.824,5.055.101.912,5/4/2020,1781,3533,8
Timor-Leste,-8.867.462.479,1.257.240.486,4/23/2020,22,23,0
Palestinian Territories,319.522,352.332,4/2/2020,142,161,1
United Kingdom,2.849.778.289,-4.010.833.153,5/1/2020,150210,178685,27583
Congo (Kinshasa),-4.268.557.052,1.653.063.474,3/13/2020,,2,0
Morocco,317.917,-70.926,4/6/2020,959,1120,80
Burma,219.162,95.956,4/14/2020,57,63,4
Rwanda,-19.403,298.739,4/10/2020,111,118,0
The Bahamas,2.494.320.527,-7.778.349.434,5/3/2020,48,83,11
Armenia,400.691,450.382,4/2/2020,623,663,7
Iran,3.235.239.377,5.356.662.003,4/15/2020,21679,76389,4777
Netherlands,2.393.416.965,-4.829.358.405,4/26/2020,33432,38040,4491
Australia,-2.950.541.803,141.133.904,4/6/2020,4677,5797,40
Libya,263.351,17.228.331,4/25/2020,41,61,2
Burkina Faso,12.2383,-15.616,3/22/2020,66,75,4
Latvia,568.796,246.032,4/7/2020,530,548,2
Cyprus,351.264,334.299,3/16/2020,,33,0
Sweden,6.063.496.128,1.817.700.069,5/1/2020,17862,21520,2653
Israel,3.103.793.084,3.487.779.653,4/11/2020,9301,10743,101
Eswatini,-265.225,314.659,4/3/2020,9,9,0
Bahrain,2.603.268.824,5.055.101.912,3/17/2020,,228,1
Greece,390.742,218.243,3/20/2020,,495,6
Zambia,-1.317.865.802,2.785.783.929,4/19/2020,25,61,3
Mongolia,468.625,1.038.467,5/1/2020,28,38,0
Liechtenstein,471.432,9.550.664.615,3/4/2020,,1,0
Japan,3.616.867.541,1.382.082.872,4/3/2020,2040,2617,63
Chad,154.542,187.322,4/27/2020,31,46,0
Sao Tome and Principe,18.636,6.613.081,5/2/2020,11,16,1
Dominican Republic,187.357,-701.627,5/4/2020,6118,8235,346
Nigeria,9.082,8.6753,3/21/2020,,22,0
Equatorial Guinea,1.642.422.222,1.025.301.667,5/2/2020,305,315,1
Hong Kong,22.3,114.2,1/22/2020,,,
Mainland China,3.345.336.879,1.115.127.338,2/10/2020,,42306,1011
Mexico,2.352.252.941,-1.024.552.471,4/30/2020,5942,19224,1859
Australia,-2.950.541.803,141.133.904,2/10/2020,,15,0
Bosnia and Herzegovina,439.159,176.791,4/8/2020,691,804,34
Costa Rica,9.7489,-837.534,3/18/2020,,50,0
Dominica,15.415,-61.371,4/20/2020,8,16,0
France,8.031.540.935,-1.840.149.032,3/18/2020,,9052,148
Uganda,1.365.555.229,322.842.276,4/1/2020,44,44,0
Bangladesh,23.685,903.563,4/9/2020,276,330,21
Benin,9.3077,2.3158,4/6/2020,20,26,1
Netherlands,2.393.416.965,-4.829.358.405,3/1/2020,,10,0
United Kingdom,2.849.778.289,-4.010.833.153,2/19/2020,,9,0
Finland,6.229.044.221,2.579.260.143,2/4/2020,,1,0
Cuba,2.153.015.402,-7.782.009.911,5/3/2020,755,1649,67
Lithuania,551.694,238.813,3/21/2020,,83,1
Slovenia,461.512,149.955,4/27/2020,1098,1402,83
Barbados,131.939,-595.432,3/20/2020,,5,0
Guinea-Bissau,11.8037,-151.804,3/30/2020,8,8,0
Tunisia,3.389.387.229,9.504.422.354,5/6/2020,391,1025,43
Qatar,253.548,511.839,3/5/2020,,8,0
Kazakhstan,480.196,669.237,4/3/2020,429,464,6
Iceland,649.631,-190.208,3/27/2020,791,890,2
Iraq,3.318.380.554,437.358.879,4/23/2020,423,1677,83
Georgia,423.154,433.569,3/9/2020,,15,0
Albania,411.533,201.683,4/15/2020,218,494,25
Ecuador,-18.312,-781.834,4/28/2020,21830,24258,871
Peru,-9.19,-750.152,5/6/2020,35757,54817,1533
Norway,60.472,8.4689,5/7/2020,7785,8034,217
Germany,511.364.526,1.019.537.091,2/3/2020,,12,0
